,id,Predicted
1304,urjbt,other
1305,urmpyj,course
1306,urpxexkq,faculty
1307,urwojpfi,other
1308,usnst,other
1309,usodu,other
1310,utcniycx,department
1311,utste,other
1312,utthj,student
1313,utvxb,other
1314,uudvxh,other
1315,uuouaarr,other
1316,uupkms,other
1317,uuvni,other
1318,uuyzux,course
1319,uuzjjep,student
1320,uvdoelf,other
1321,uvqtpm,other
1322,uvtdgfti,other
1323,uwnkyw,department
1324,uxdouy,course
1325,uxhlojgi,other
1326,uymslh,other
1327,uypqg,other
1328,uzmbjytx,student
1329,vamvo,other
1330,vbefiwn,other
1331,vbpiud,faculty
1332,vbvejg,other
1333,vbyxl,faculty
1334,vceoh,other
1335,vcghxedd,other
1336,vdxpzkfl,other
1337,veacz,other
1338,vejoina,other
1339,vetejigi,student
1340,vgdjl,other
1341,vgflj,course
1342,vgghodxn,department
1343,vgkqf,other
1344,vgyes,other
1345,viduze,course
1346,vircjd,faculty
1347,vivfatjo,other
1348,vjaghhtu,other
1349,vjejypo,other
1350,vkpfv,other
1351,vkyun,other
1352,vlpbgmh,other
1353,vmaagp,course
1354,vmeusmjs,other
1355,vmtkvyq,other
1356,vnibwn,other
1357,voaecend,course
1358,vofqtp,other
1359,vofxu,other
1360,vougrt,other
1361,vpasle,other
1362,vpiwso,other
1363,vplyymbb,other
1364,vptlgja,other
1365,vpxuxe,other
1366,vpzsxsde,course
1367,vqcvew,other
1368,vqshies,faculty
1369,vrnec,other
1370,vrpbzut,other
1371,vryhvzg,faculty
1372,vsscij,other
1373,vsvgi,project
1374,vszfsxc,other
1375,vtcrtk,project
1376,vteob,other
1377,vtgaqhef,other
1378,vtpjku,student
1379,vucvfbo,other
1380,vukas,other
1381,vukoi,other
1382,vukvkftf,course
1383,vvnujx,other
1384,vvpwfqpw,course
1385,vvtckzz,student
1386,vvvty,project
1387,vvzcwkr,other
1388,vwdpdg,department
1389,vwpazsc,other
1390,vwuwqyt,student
1391,vxwschv,student
1392,vxydxvhn,faculty
1393,vydaya,other
1394,vyiacx,faculty
1395,vyxyw,other
1396,wagnh,course
1397,waktj,department
1398,wayudf,department
1399,wbiyyafc,faculty
1400,wbqkmk,student
1401,wbuul,student
1402,wbxnhayf,other
1403,wcgqxff,other
1404,wcjpbf,faculty
1405,wcwtzpny,faculty
1406,wdmhyym,course
1407,wdvxr,course
1408,wdyitfx,student
1409,werhnlmo,other
1410,weuyrc,other
1411,weyaq,other
1412,wezofmdj,other
1413,wfdvqju,other
1414,wfqwne,student
1415,whatoka,student
1416,whchrj,other
1417,whgcvmc,other
1418,winew,other
1419,wiozj,course
1420,wisos,other
1421,wjdnmh,other
1422,wjflwg,other
1423,wjikmk,student
1424,wjwnoa,course
1425,wkabbe,other
1426,wkbpmmx,other
1427,wkgyykz,other
1428,wkkwq,faculty
1429,wkqvj,course
1430,wlgmcu,faculty
1431,wlujat,other
1432,wmwvatnb,course
1433,wmzuqp,student
1434,wnkmdk,other
1435,woamr,course
1436,wognyts,other
1437,woiup,other
1438,wozlcqqe,course
1439,wozzc,other
1440,wponbx,other
1441,wpwkd,course
1442,wpzfjnwb,other
1443,wqftug,department
1444,wqnpthh,department
1445,wqrxuql,faculty
1446,wqydh,other
1447,wroia,student
1448,wrwgeb,faculty
1449,wrwst,other
1450,wsmcxjb,other
1451,wsrchup,other
1452,wtvjwt,student
1453,wuafx,other
1454,wuptba,other
1455,wupxmuix,other
1456,wuuif,other
1457,wuuosaed,other
1458,wvhluq,student
1459,wvjzvyvw,project
1460,wvmbv,faculty
1461,wvxmnt,other
1462,wwisnmd,other
1463,wwqvvjs,department
1464,wxbhjnn,other
1465,wxbhke,other
1466,wxlsfqdf,other
1467,wxpmg,faculty
1468,wxsty,student
1469,wzbokx,student
1470,wzbpymob,other
1471,wzime,other
1472,wzkfopvp,student
1473,wzmiky,student
1474,wzzsat,student
1475,xbazlov,student
1476,xbccwj,other
1477,xbczrmz,other
1478,xbodwpf,other
1479,xbywiofb,other
1480,xdwwn,student
1481,xdyech,other
1482,xefhoj,other
1483,xegyoao,other
1484,xehjwfv,course
1485,xehokcn,other
1486,xekcw,other
1487,xelszv,other
1488,xfaiss,course
1489,xfmweyy,other
1490,xfyqrgf,other
1491,xggyx,other
1492,xgtpxl,other
1493,xhekwdq,course
1494,xhfqxyg,other
1495,xhokpp,other
1496,xicjxs,course
1497,xigmw,student
1498,xisjhb,student
1499,xiwqo,student
1500,xiyialqk,other
1501,xjdbg,department
1502,xjlsnsah,other
1503,xjtobrx,other
1504,xkpxrf,student
1505,xlgkek,faculty
1506,xlhpgzu,other
1507,xlmkr,student
1508,xlobzd,course
1509,xmmhnp,student
1510,xmpmap,other
1511,xmrhqtqb,other
1512,xmuzdze,other
1513,xmvvel,other
1514,xnrqsl,faculty
1515,xnwfz,other
1516,xpajbs,other
1517,xpolx,other
1518,xquntnm,student
1519,xrceqcgi,other
1520,xtjou,student
1521,xtkmljpb,other
1522,xtlfyrqe,other
1523,xtnlnc,faculty
1524,xuime,faculty
1525,xuoppkn,other
1526,xvcldiw,other
1527,xvesdne,student
1528,xvlikyt,student
1529,xvzmwpsh,other
1530,xwdvabs,faculty
1531,xwgndfxh,other
1532,xxnbrcs,student
1533,xxyuea,student
1534,xyiafjk,course
1535,xyksfzpt,other
1536,xyqlp,other
1537,xyqyyd,faculty
1538,xyufofwi,other
1539,xzgww,other
1540,yadbhst,student
1541,yajcfiu,student
1542,yapkjnvk,other
1543,yawspc,faculty
1544,ybbbche,other
1545,ybcvkiqf,other
1546,ybmlhz,other
1547,ybppz,faculty
1548,yckusfqv,student
1549,ycvkbx,other
1550,ydbfhql,student
1551,ydkxsvar,other
1552,yfowe,faculty
1553,yftemp,faculty
1554,yfygyu,department
1555,yghie,student
1556,ygjolah,course
1557,ygqsjtxz,student
1558,ygrgy,other
1559,ygycaic,student
1560,yhcpzrfo,other
1561,yhwmjuo,other
1562,yiltpbly,faculty
1563,yimpq,other
1564,yiohudke,other
1565,yjdwr,other
1566,yjmvoa,other
1567,yjmwkn,other
1568,yjrtz,faculty
1569,yjtubjn,other
1570,yloilxu,other
1571,ylvqmlp,course
1572,ylwraohb,student
1573,ymako,other
1574,ymkwkcd,other
1575,ympfium,department
1576,ynikxrtr,project
1577,ynozhbm,course
1578,yolbla,other
1579,yoqrlnzf,other
1580,ypksxut,other
1581,ypmwe,other
1582,ypudwfvf,other
1583,ypwwzekj,other
1584,ypxfdn,other
1585,yqium,faculty
1586,yrjhu,other
1587,yruomuus,other
1588,ysfrk,student
1589,ythxhd,faculty
1590,ytpju,other
1591,ytvco,student
1592,yucra,other
1593,yujiusv,faculty
1594,yvdelq,other
1595,yvxpvlc,faculty
1596,ywosgix,course
1597,ywpbst,other
1598,ywrzvbyr,course
1599,yxmkc,faculty
1600,yxzgihv,other
1601,yywthxme,other
1602,yzpjgv,student
1603,yzqamu,course
1604,yzqkk,student
1605,yzvdbvgg,other
1606,zabhnt,other
1607,zcjqp,student
1608,zcprw,other
1609,zcwlvejw,course
1610,zcywupd,other
1611,zdepjjwh,course
1612,zemgq,student
1613,zfehbu,course
1614,zfmgxz,student
1615,zfmpy,other
1616,zgrtpsri,faculty
1617,zgrzpiay,other
1618,zgwwfvlq,other
1619,zhncldpt,faculty
1620,zhwcpf,project
1621,zibqmi,other
1622,zilams,course
1623,ziuunycb,project
1624,ziuzwl,other
1625,zjggyij,other
1626,zkivua,other
1627,zkrcw,project
1628,zkwhp,student
1629,zlshvea,other
1630,zlsqsds,student
1631,zlvjh,other
1632,zndgv,other
1633,znnex,student
1634,zobjoz,student
1635,zodhxn,other
1636,zonegssw,faculty
1637,zoukpqm,other
1638,zpeuuxw,student
1639,zqaau,department
1640,zqaipj,course
1641,zrnggdny,other
1642,zsakwfvj,other
1643,zsbkhic,other
1644,zsylru,other
1645,ztmcj,course
1646,ztoydtcl,student
1647,ztrfkwki,other
1648,zudeebif,student
1649,zupzrry,other
1650,zvrysckq,other
1651,zwcgsbo,student
1652,zxcehieq,other
1653,zxexuw,faculty
1654,zxmmn,other
1655,zxwkru,other
1656,zybimtt,other
1657,zypnixf,student
1658,zzszho,student
